;user_id;sex;university;faculty;graduation_year;faculty_type;outMinTransactionTime;outMaxTransactionTime;outMinCost;outMaxCost;outSumCost;outTransactionsCount;outAvgCost;outMinGap;outMaxGap;outEndTime;outCategoriesCount;inMinTransactionTime;inMaxTransactionTime;inMinCost;inMaxCost;inSumCost;inTransactionsCount;inAvgCost;inMinGap;inMaxGap;inEndTime;inCategoriesCount;cash_acts;credits;bookmaker_in;bookmaker_out;bookmaker_delta;online_games_in;online_games_out;online_games_delta;target
10797;1761;Муж;МИРЭА;Институт информационных технологий;2014;IT;26;26;450;450;450;1;450.0;0;0;11;1;26;26;500;500;500;1;500.0;0;0;11;1;1;0;0;0;0;0;0;0;82.1111
10798;1769;Муж;МПГУ (бывш. МГПИ им. Ленина);Институт физики, технологии и информационных систем (бывш. Физики и информационных технологий, Технологии и предпринимательства);2014;IT;1;35;100;6500;40350;68;593.382;0;5;2;5;1;35;100;6600;37050;42;882.143;0;5;2;2;25;0;0;0;0;0;26900;26900;82.1111
10799;1771;;МГСУ НИУ (МГСУ-МИСИ);Институт экономики, управления и информационных систем в строительстве и недвижимости (Экономики, управления и менеджмента в строительстве, Информационных систем, технологий и автоматизации в строительстве);2015;IT;1;5;30;1400;3180;21;151.429;0;1;32;3;1;4;200;1400;2600;12;216.667;1;1;33;1;4;0;0;0;0;0;2730;2730;82.1111
10800;1776;Муж;МИЭМ (ТУ);Департамент прикладной математики (бывш. Прикладной математики и кибернетики);2016;IT;1;31;30;53000;104420;29;3600.69;0;7;6;10;1;19;500;26700;92300;25;3692.0;0;11;18;5;6;0;11600;61300;49700;0;160;160;82.1111
10801;1790;Муж;ТГУ (бывш. ТолПИ, филиал СГПУ);Институт математики, физики и информационных технологий;2017;IT;1;35;10;2300;13220;105;125.905;0;2;2;7;1;35;10;3000;16280;68;239.412;0;3;2;3;28;0;0;100;100;0;6700;6700;82.1111
10802;1798;Муж;МГУ;Биоинженерии и биоинформатики;2016;IT;1;26;30;3200;21580;66;326.97;0;4;11;4;1;26;200;5100;22000;26;846.154;1;4;11;1;17;0;0;0;0;0;15450;15450;82.1111
10803;1800;;АГТУ (бывш. АЛТИ);Президентская программа подготовки управленческих кадров;2015;IT;3;3;13200;13200;13200;1;13200.0;0;0;34;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;82.1111
10804;1809;;СибГИУ (СМИ, СибГГМА);Автоматики, информатики и электромеханики;2016;IT;1;19;10;900;3270;30;109.0;0;6;18;4;1;12;100;900;3250;16;203.125;1;2;25;1;9;0;0;0;0;0;3000;3000;82.1111
10805;1812;;АлтГУ;Международный институт экономики, менеджмента и информационных систем (бывш. Экономический);2014;IT;4;4;10;10;10;1;10.0;0;0;33;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;82.1111
10806;1813;;НГУЭУ;Информационно-технический (бывш. Институт прикладной информатики);2016;IT;5;5;10;10;10;1;10.0;0;0;32;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;82.1111
10807;1818;;ОмГУ им. Достоевского;Компьютерных наук;2015;IT;1;15;10;500;1660;11;150.909;0;6;22;3;1;15;60;600;1710;22;77.7273;2;6;22;3;4;0;0;0;0;0;0;0;82.1111
10808;1822;;НГУЭУ;Информационно-технический (бывш. Институт прикладной информатики);2017;IT;7;7;10000;10000;10000;1;10000.0;0;0;30;1;7;7;10000;10000;10000;1;10000.0;0;0;30;1;1;0;0;0;0;0;0;0;82.1111
10809;1824;Муж;НГУ;Высший колледж информатики;2017;IT;1;35;10;500;4440;35;126.85700000000001;0;17;2;4;3;6;300;500;1200;4;300.0;1;2;31;1;3;0;0;0;0;0;2650;2650;82.1111
10810;1831;Муж;МАИ;Систем управления, информатики и электроэнергетики;2016;IT;1;31;10;3400;50040;141;354.894;0;2;6;9;1;30;150;4500;44250;46;961.957;0;2;7;3;28;1;0;0;0;0;12600;12600;82.1111
10811;1836;;МГУ;Вычислительной математики и кибернетики;2018;IT;1;10;10;200;380;8;47.5;0;6;27;3;1;1;250;250;250;2;125.0;0;0;36;1;1;0;0;0;0;0;0;0;82.1111
10812;1837;;МЭСИ;Институт компьютерных технологий;2017;IT;17;35;10;9700;10870;5;2174.0;1;12;2;4;17;28;500;10000;13500;4;3375.0;1;5;9;1;4;0;0;0;0;0;0;0;82.1111
10813;1850;Муж;МГТУ Станкин;Информационных технологий и систем управления;2016;IT;3;30;10;1200;8110;62;130.806;0;5;7;6;3;30;90;1400;7040;33;213.333;0;6;7;5;8;0;0;0;0;1890;2400;510;82.1111
10814;1851;Жен;Финансовый университет (ФА)  при Правительстве РФ;Прикладной математики и информационных технологий (бывш. Математических методов и анализа рисков);2017;IT;17;36;10;1000;2470;5;494.0;1;7;1;4;17;17;1000;1000;1000;1;1000.0;0;0;20;1;1;0;0;0;0;0;0;0;82.1111
10815;1861;Муж;МГУ;Биоинженерии и биоинформатики;2014;IT;2;33;10;1400;10590;27;392.222;0;6;4;8;4;21;350;3000;9050;8;1131.25;1;9;16;2;4;0;0;0;0;0;3970;3970;82.1111
10816;1862;Муж;МАИ;Систем управления, информатики и электроэнергетики;2015;IT;1;35;30;10500;95230;139;685.1080000000001;0;2;2;8;1;35;100;12400;91800;101;908.9110000000001;0;2;2;3;33;0;0;0;0;0;45880;45880;82.1111
10817;1864;;НИУ ВШЭ (ГУ-ВШЭ);Бизнеса и менеджмента (Бизнес-информатики, Логистики, Менеджмента);2014;IT;5;11;20;800;820;3;273.33299999999997;6;6;26;2;5;5;800;800;800;2;400.0;0;0;32;1;1;0;0;0;0;0;0;0;82.1111
10818;1866;Муж;МГУП (печати) (бывш. МГАП, МПИ);Институт принтмедиа и информационных технологий;2015;IT;7;36;20;1800;9660;14;690.0;1;7;1;7;1;26;300;4100;9250;11;840.909;1;13;11;2;5;0;0;0;0;0;4300;4300;82.1111
10819;1876;;МФТИ (ГУ);Радиотехники и кибернетики;2015;IT;1;25;30;14000;46660;49;952.245;0;6;12;10;1;18;2000;14000;40800;8;5100.0;0;5;19;2;7;0;0;0;0;0;3600;3600;82.1111
10820;1882;;КГТУ-КАИ им. Туполева;Институт компьютерных технологий и защиты информации (Технической кибернетики и информатики);2015;IT;1;31;10;500;1470;5;294.0;3;15;6;4;4;9;500;500;1000;2;500.0;5;5;28;1;2;0;0;0;0;0;500;500;82.1111
10821;1885;Муж;НИТУ МИСиС;Институт информационных технологий и автоматизированных систем управления;2016;IT;32;32;10;10;10;1;10.0;0;0;5;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;82.1111
10822;1891;Муж;МФПУ «Синергия» (бывш. МФПА, ММИЭИФП);Информационных технологий;2014;IT;1;33;90;2200;31040;281;110.463;0;3;4;2;1;33;90;2000;31140;278;112.014;1;3;4;1;29;0;0;0;0;0;27240;27240;82.1111
10823;1897;Муж;МарГТУ;Информатики и вычислительной техники;2016;IT;1;35;10;700;5260;32;164.375;0;10;2;4;1;34;300;1000;4000;8;500.0;0;17;3;2;8;0;0;0;0;0;4050;4050;82.1111
10824;1908;Муж;МГУ;Биоинженерии и биоинформатики;2016;IT;6;36;10;1700;17900;239;74.8954;0;4;1;9;10;35;100;2300;14350;67;214.179;0;5;2;4;17;0;600;150;-450;0;1320;1320;82.1111
10825;1921;;ТТИ ЮФУ (бывш. ТРТУ, ТРТИ);Институт компьютерных технологий и информационной безопасности;2014;IT;5;13;50;600;650;2;325.0;8;8;24;2;13;13;600;600;600;1;600.0;0;0;24;1;1;0;0;0;0;0;0;0;82.1111
10826;1923;Муж;МГУ;Биоинженерии и биоинформатики;2017;IT;12;28;200;4000;16300;45;362.222;0;12;9;2;24;28;250;9200;26350;62;425.0;0;1;9;4;2;0;24700;7200;-17500;0;0;0;82.1111
10827;1928;;ОмГУ им. Достоевского;Институт математики и информационных технологий;2017;IT;1;8;10;30;60;19;3.15789;0;6;29;3;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;82.1111
10828;1937;Муж;ПсковГУ (бывш. ПГПУ им. Кирова и ППИ);Информатики;2017;IT;15;36;30;7000;25040;37;676.757;0;4;1;9;15;35;200;8900;24900;19;1310.53;1;3;2;1;13;0;0;0;0;0;8950;8950;82.1111
10829;1939;;СПбГПУ Политех;Институт компьютерных наук и технологий (бывш. Технической кибернетики и Инноватики);2016;IT;7;22;20;300;940;8;117.5;1;6;15;2;7;15;40;300;940;8;117.5;1;5;22;1;5;0;0;0;0;0;820;820;82.1111
10830;1948;;РГУ им. Канта (бывш. КГУ);Институт прикладной математики и информационных технологий;2016;IT;11;11;300;300;300;1;300.0;0;0;26;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;82.1111
10831;1952;;СПбГУТ им. Бонч-Бруевича;Информационных систем и технологий;2015;IT;31;31;150;150;150;1;150.0;0;0;6;1;31;31;150;150;150;1;150.0;0;0;6;1;0;0;0;0;0;0;0;0;82.1111
10832;1958;Муж;СПбГПУ Политех;Институт компьютерных наук и технологий (бывш. Технической кибернетики и Инноватики);2018;IT;6;35;10;54500;78490;87;902.184;0;7;2;7;6;30;450;47700;69150;12;5762.5;0;18;7;3;2;0;47700;55100;7400;0;350;350;82.1111
10833;1961;;СПбГТИ (ТУ);Информационных технологий и управления (бывш. Информатики и управления);2014;IT;13;30;10;6800;14810;20;740.5;0;7;7;6;7;19;100;6800;11000;3;3666.67;5;7;18;2;2;0;0;0;0;0;0;0;82.1111
10834;1963;;БГТУ (Военмех);Информационных и управляющих систем (И);2017;IT;1;17;10;500;930;5;186.0;1;7;20;2;2;10;400;500;900;2;450.0;8;8;27;1;2;0;0;0;0;0;900;900;82.1111
10835;1964;;БГТУ (Военмех);Информационных и управляющих систем (И);2016;IT;2;3;300;800;1100;2;550.0;1;1;34;1;2;3;300;800;1100;2;550.0;1;1;34;1;2;0;0;0;0;0;0;0;82.1111
10836;1968;;ТвГТУ;Информационных технологий (Автоматизированных систем);2016;IT;1;9;10;2900;8330;17;490.0;0;6;28;4;1;3;90;5200;8490;12;707.5;0;1;34;2;3;0;0;0;0;0;2920;2920;82.1111
10837;1978;Муж;СГТУ им. Ю.А. Гагарина (бывш. СПИ);Международный факультет прикладных информационных технологий (бывш. МОЦ);2016;IT;25;26;1600;2200;3800;5;760.0;1;1;11;1;25;26;1700;2300;4000;5;800.0;1;1;11;1;2;0;0;0;0;0;0;0;82.1111
10838;1992;;ИжГТУ (бывш. ИМИ);Информатики и вычислительной техники;2015;IT;10;19;1000;6400;23100;17;1358.82;1;2;18;1;10;19;1000;6500;23500;17;1382.35;1;2;18;1;9;1;0;0;0;0;0;0;82.1111
10839;2005;;СамГТУ;Автоматики и информационных технологий;2014;IT;1;15;20;1700;18510;53;349.245;0;2;22;7;1;15;200;3100;18750;37;506.75699999999995;0;2;22;2;15;0;0;0;0;0;0;0;82.1111
10840;2018;;УГАТУ;Авионики, энергетики и инфокоммуникаций (Авиационного приборостроения);2016;IT;13;35;10;6100;14000;18;777.778;0;9;2;5;15;21;1000;6200;13500;8;1687.5;1;2;16;1;6;0;0;0;0;0;10;10;82.1111
10841;2019;Муж;МГУ им. Огарева;Математики и информационных технологий;2014;IT;6;29;10;100;110;2;55.0;23;23;8;2;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;82.1111
10842;2020;;МГУ;Биоинженерии и биоинформатики;2016;IT;15;21;100;350;450;7;64.2857;6;6;16;2;15;21;100;200;450;4;112.5;0;6;16;2;2;0;150;350;200;0;0;0;82.1111
10843;2027;;ВолГУ;Институт математики и информационных технологий;2017;IT;8;8;60;60;60;1;60.0;0;0;29;1;8;8;60;60;60;1;60.0;0;0;29;1;1;0;0;0;0;0;60;60;82.1111
10844;2039;Муж;РГЭУ РИНХ;Компьютерных технологий и информационной безопасности;2014;IT;1;32;20;5100;31060;130;238.923;0;7;5;8;1;34;70;5500;31020;43;721.395;0;9;3;4;21;0;0;0;0;0;4800;4800;82.1111
10845;2042;Муж;ДГТУ (бывш. РИСХМ);Автоматизации и информатики (до 2008);2014;IT;17;36;350;3400;19950;22;906.818;0;3;1;4;17;36;600;4500;18400;22;836.3639999999999;1;6;1;1;12;0;0;0;0;0;7150;7150;82.1111
10846;2046;Муж;ЮФУ (бывш. РГУ);Институт математики, механики и компьютерных наук (бывш. Механико-математический);2014;IT;2;35;10;3800;17150;41;418.293;0;2;2;4;2;34;100;4600;17350;39;444.87199999999996;1;3;3;1;28;0;0;0;0;0;0;0;82.1111
10847;2051;Муж;МГТУ им. Н. Э. Баумана (КФ);Электроники, информатики и управления;2014;IT;3;36;50;1400;13280;61;217.705;0;3;1;5;3;35;200;1000;10350;25;414.0;0;7;2;3;18;0;1100;3650;2550;0;0;0;82.1111
10848;2060;;ТулГУ;Институт прикладной математики и компьютерных наук (бывш. Кибернетики, Механико-математический);2017;IT;1;28;10;8000;18350;45;407.778;0;8;9;11;1;20;250;10000;14450;15;963.3330000000001;1;6;17;2;8;0;0;0;0;0;1300;1300;82.1111
10849;2063;;ТвГТУ;Информационных технологий (Автоматизированных систем);2015;IT;6;22;40;8300;16540;5;3308.0;1;15;15;2;21;22;8200;8300;16500;4;4125.0;1;1;15;1;2;1;0;0;0;0;0;0;82.1111
10850;2068;;МИ (ф) ВлГУ им. Столетовых;Информационных технологий;2015;IT;12;22;70;2200;13150;159;82.7044;0;1;15;2;12;21;100;3500;13200;27;488.889;1;1;16;1;10;0;0;0;0;0;0;0;82.1111
10851;2074;Жен;ВГУИТ (бывш. ВГТА, ВТИ);Управления и информатики в технологических системах (бывш. Автоматизации технологических процессов);2015;IT;4;36;10;1200;4830;35;138.0;0;7;1;6;3;23;200;1000;5000;11;454.545;1;7;14;1;8;0;0;0;0;0;0;0;82.1111
10852;2087;Жен;МФПУ «Синергия» (бывш. МФПА, ММИЭИФП);Информационных технологий;2014;IT;10;25;300;7600;32100;75;428.0;0;2;12;2;10;23;200;5000;29200;60;486.667;0;2;14;3;20;0;0;29600;29600;0;0;0;82.1111
10853;2090;;НИУ ВШЭ (ГУ-ВШЭ);Бизнеса и менеджмента (Бизнес-информатики, Логистики, Менеджмента);2017;IT;2;17;70;1600;2520;9;280.0;1;7;20;2;2;10;150;1600;3600;10;360.0;1;4;27;3;4;0;150;0;-150;0;0;0;82.1111
10854;2097;;ЮЗГУ (КурскГТУ);Фундаментальной и прикладной информатики;2018;IT;30;34;20;250;530;6;88.3333;0;1;3;3;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;200;200;82.1111
10855;2098;Муж;КГУ;Физики, математики, информатики;2016;IT;1;36;10;7900;70470;186;378.871;0;2;1;9;1;35;100;10000;64900;63;1030.16;0;5;2;3;22;0;0;0;0;0;30830;30830;82.1111
10856;2105;Муж;НИУ ВШЭ (ГУ-ВШЭ);Бизнеса и менеджмента (Бизнес-информатики, Логистики, Менеджмента);2016;IT;1;36;30;5100;68570;109;629.0830000000001;0;4;1;13;1;34;400;11000;72200;48;1504.17;0;4;3;5;19;0;7500;15200;7700;0;1650;1650;82.1111
10857;2115;Муж;АБиК Минфина РФ;Прикладной информатики и математики;2015;IT;24;29;400;11000;28700;47;610.638;0;1;8;5;25;29;1000;12000;23300;8;2912.5;0;2;8;3;4;0;0;0;0;0;0;0;82.1111
10858;2116;Муж;МАИ;Систем управления, информатики и электроэнергетики;2017;IT;1;34;10;2500;29460;58;507.931;0;2;3;4;1;34;50;2900;29550;45;656.6669999999999;0;2;3;2;28;0;0;0;0;0;24460;24460;82.1111
10859;2122;;МГУПИ;Институт комплексной безопасности и специального приборостроения;2016;IT;1;22;200;8900;28300;18;1572.22;0;7;15;4;1;13;200;2200;4300;11;390.909;1;5;24;1;7;1;0;0;0;0;4300;4300;82.1111
10860;2129;Жен;МГУ;Биоинженерии и биоинформатики;2016;IT;7;35;10;5000;11410;6;1901.67;1;13;2;3;1;35;100;6000;17700;7;2528.57;1;13;2;1;6;1;0;0;0;0;0;0;82.1111
